# Data Set (v2): 3D-2023
# Nov 2023 - ML-2023 CUP
# INFO: micheli@di.unipi.it - lorenzo.simone@di.unipi.it
# (C) CIML group - Micheli 2023
# Format:
# Training set: ID, INPUTS, TARGET_x, TARGET_y, TARGET_z (last 3 columns)
# Blind Test set: ID, INPUTS
12,-0.99110615,0.99602985,-0.9995716,0.9991432,-0.21076839,-0.96644783,-0.049464572,0.26849708,0.8553109,0.48096156,10.738546,19.979736,0.8908804
13,-0.87714225,0.99769783,-0.9978437,0.99991304,0.90434223,-0.65752125,0.6915087,0.981739,0.30508164,-0.8037423,-10.238073,6.206751,5.9355483
14,0.31406438,-0.9820715,-0.7257031,0.95626676,0.99526244,0.9994798,0.29187787,-0.28284013,-0.913715,0.7439047,2.0697203,-59.14377,27.885698
15,0.12939906,-0.99159783,0.9781121,-0.9925454,0.259467,0.9489176,0.86351764,-0.9245098,0.9352836,-0.79464704,-15.783552,-49.781807,3.753522
16,0.9960535,0.80295837,0.9638762,0.8502266,-0.8969705,-0.71747494,-0.53535414,0.99636006,-0.4004438,-0.99931276,-58.130535,5.5630116,11.444037
17,0.8794734,-0.99282205,0.9671897,-0.8356731,0.9748471,0.9981283,-0.3740778,-0.6116591,-0.33136296,-0.08872179,-11.2205715,-62.539284,22.34079
18,0.8917445,0.82180715,0.92574126,0.4669056,-0.9817921,-0.91625035,-0.2884787,0.9864289,0.8753733,-0.99973446,-37.83411,-0.14454013,5.457675
19,-0.8584389,0.9969513,-0.99781704,0.9999084,0.9252936,-0.6862361,0.13922474,0.9891706,-0.11398312,-0.7744704,-9.554828,11.708784,12.611506
20,-0.98474926,0.9851928,-0.99858934,0.99968135,0.9839416,0.0872131,0.20804846,0.91815186,-0.6287802,0.4189631,7.0639696,5.734215,19.35561
21,0.42001423,-0.9904015,0.9177506,0.23517592,0.9873552,0.999656,0.6791664,-0.915095,-0.91883934,0.70935625,-0.7031842,-74.931755,15.541364
22,0.9951222,-0.2154632,0.99280083,-0.0024526517,-0.9701035,-0.68467623,-0.17443453,0.96974194,-0.11036778,-0.9991679,-66.0467,-3.2229645,4.6169047
23,0.9757061,-0.91608256,0.9953574,-0.96945566,-0.9093659,0.53373504,0.5593062,0.91117084,0.3770278,-0.9975449,-56.6437,-20.640207,4.322106
24,-0.9924805,0.4636029,-0.99880844,0.9914531,0.98964083,0.9294616,0.39587107,0.15615726,-0.23417331,0.908096,13.420533,-16.811373,14.559743
25,-0.7235204,0.9967639,-0.99701804,0.99992526,0.9469659,-0.57560277,0.32662565,0.99323267,-0.24631543,-0.8733967,-14.09955,9.881222,12.267232
26,-0.8172529,0.9979425,-0.99673223,0.99990684,0.89935106,-0.60996234,0.7402701,0.98711556,0.31133792,-0.8711042,-12.653601,5.3438015,5.752017
27,0.99317205,0.8295896,0.77808803,0.9947163,0.1517892,0.74712336,0.041513912,0.9984513,-0.93641585,-0.987079,-64.87558,0.6024045,23.695478
28,-0.951579,0.98945564,-0.9967685,0.9995807,0.977918,0.007139098,-0.347872,0.9686852,-0.7475646,0.11524854,5.0082073,11.247726,25.794348
29,-0.11387263,0.9983381,-0.9903618,0.99990803,0.30363187,-0.95857704,0.17051616,0.99719334,0.054537605,-0.956392,-26.091364,15.958308,5.7095184
30,0.08617923,-0.98935485,0.91387004,0.052771106,0.9871238,0.99955016,0.8500381,-0.9100371,-0.72887754,0.44358963,-2.1704154,-73.64931,9.4287815
31,0.7913781,-0.9847475,-0.3111227,0.8975178,0.9957505,0.9995402,-0.33835173,-0.15588924,-0.96865904,0.8014644,0.28438196,-65.58413,34.342976
32,-0.9781574,0.99726504,-0.9991432,0.99982643,0.7497177,-0.8476999,0.3694584,0.90913737,0.5751193,-0.023511216,1.3701887,11.054073,6.33289
33,0.89985794,-0.97742444,0.961999,-0.9931664,0.22063288,0.9270748,0.1855414,0.09398908,0.80938375,-0.9778649,-32.183514,-43.136726,10.173071
34,-0.9918375,-0.696568,0.41767883,-0.7342258,-0.75509304,0.91258836,0.0027167785,-0.95976794,0.9889939,-0.6360037,3.164555,-31.257061,2.2411897
35,0.6286659,-0.9865661,0.9757443,-0.99404347,0.038044177,0.91577125,0.8028423,-0.66693234,0.9046736,-0.9282297,-24.326118,-46.488853,3.8705404
36,-0.72787637,0.34656847,-0.9916285,0.9943776,0.9980402,0.9760233,-0.5026258,0.92935765,-0.9557106,0.6298807,10.5282345,-8.413071,33.231136
37,-0.9640983,0.98307735,-0.99710935,0.99927,0.98438215,0.20278344,-0.40835074,0.9431164,-0.80627495,0.4953873,8.910557,8.942693,26.421188
38,0.8281625,-0.9837021,0.9792315,-0.9939758,0.010386179,0.90790486,0.7845599,-0.24274269,0.8068356,-0.9673548,-30.925587,-44.188545,3.764396
39,-0.98344314,0.9963331,-0.99913365,0.9998586,0.9231848,-0.6069808,0.68172437,0.9288534,0.36786,-0.23665527,-0.6358968,5.0005727,6.091441
40,0.75054806,0.9932692,-0.9187293,0.99992895,0.86786705,-0.39768663,0.58850443,0.9993089,-0.65423447,-0.98489124,-38.023342,8.39653,11.796359
41,-0.40247867,-0.9862098,-0.42512223,0.68856543,0.9897087,0.9994231,0.22156791,-0.85884607,-0.9297664,0.9464222,10.247538,-60.527046,21.724903
42,-0.98109055,0.9971051,-0.9991996,0.9997604,0.5362334,-0.9021473,0.17007579,0.86604273,0.6605973,0.18830016,3.4865866,13.928201,6.5314827
43,0.9973477,0.77271104,0.921333,0.98564345,-0.3816762,0.6986173,-0.21446967,0.9973221,-0.96873957,-0.9834281,-72.79564,3.8392534,23.759356
44,-0.5092116,-0.697627,-0.9869803,0.9977666,0.99731123,0.997151,0.67174995,0.8935489,-0.8110271,-0.30908316,-2.514309,-35.69147,27.555613
45,-0.9235607,-0.40976495,-0.99457526,0.987588,0.9975823,0.98941815,-0.1385373,0.60468477,-0.9132636,0.9019681,14.97391,-26.207758,27.22678
46,0.61149246,0.9951097,-0.9565687,0.9999401,0.87953395,-0.52209866,0.46813744,0.99912935,-0.6267533,-0.9778796,-34.683903,9.711925,11.736607
47,-0.97534204,0.099675834,-0.99524224,0.9986228,0.97741324,0.9693467,0.9262815,0.643563,-0.0017483962,0.1266657,3.8486261,-24.709364,14.751896
48,-0.99492264,0.9799816,-0.9993492,0.99724686,0.90615463,-0.59087473,0.005708532,-0.018920768,0.3703623,0.9489517,13.054938,6.183468,6.766126
49,-0.9720612,0.928546,-0.99795,0.9996922,0.99336547,0.76777464,0.5662266,0.932967,-0.635135,-0.01081398,3.1913733,-1.111838,20.197401
50,0.79674745,-0.99318033,0.97021407,-0.9861949,0.9198109,0.9922483,-0.16439159,-0.7377194,0.4353566,-0.58426803,-15.565184,-57.601097,16.057287
51,-0.9761635,0.99292535,-0.9982265,0.9995823,0.95515066,-0.39873153,-0.18992868,0.941039,-0.54929525,0.44990373,7.0629287,10.931143,20.04255
52,0.36858532,-0.98812956,0.85640675,0.5278071,0.9887007,0.99965984,0.76471126,-0.87554896,-0.8923347,0.5888485,-1.8751371,-71.43545,15.654531
53,0.70999926,0.9922664,-0.92949736,0.999838,0.81799126,-0.6917978,-0.8053706,0.9984077,-0.92403716,-0.9014846,-35.92045,20.18303,24.410814
54,0.9873269,0.9585748,0.5297671,0.9992892,0.26836273,-0.10264768,0.08090642,0.9992218,-0.9561247,-0.986188,-58.904205,9.474117,17.758451
55,0.99180365,0.33551887,0.9821732,0.54969126,-0.979294,-0.88172317,-0.119997516,0.98600453,-0.078451976,-0.9995591,-58.970676,2.051144,4.738986
56,-0.9955082,0.08452629,-0.9765669,0.95954794,0.6889354,0.9381598,0.8843092,-0.4909277,0.8237362,0.054664217,9.099795,-28.385252,2.1131332
57,-0.99672765,0.96933144,-0.99955356,0.9983632,0.9289097,-0.45452502,0.60699177,0.0016710818,0.6462265,0.8987603,10.40452,1.1660167,1.5663903
58,-0.9969651,0.98742527,-0.999678,0.9975837,0.48297852,-0.9158396,0.16438487,-0.55738556,0.84686327,0.8809321,17.16297,9.664176,0.71247935
59,-0.8199031,0.6941245,-0.9930519,0.9973777,0.99729055,0.9473325,-0.34662175,0.9506695,-0.94144994,0.43724418,7.958916,-2.073826,31.40465
60,-0.99486476,0.95949465,-0.99925494,0.99072164,0.9282009,-0.38934395,-0.30676466,-0.43298274,0.3351558,0.9771901,18.14171,5.5558434,7.877821
61,-0.35349065,-0.9875637,0.6161162,0.47964844,0.98708904,0.9996484,0.62716085,-0.9451602,-0.9250413,0.9151358,6.772905,-67.9292,15.605005
62,-0.99514216,0.9923367,-0.99952984,0.9994911,0.7606088,-0.8286591,0.6151402,0.27496213,0.6234499,0.8212115,7.771284,5.782268,1.025715
63,-0.99144423,0.9958654,-0.9995591,0.9995328,0.21654317,-0.9406926,0.3244938,0.49485758,0.7900535,0.52635664,6.8836265,13.367575,0.88653517
64,0.5068629,0.99504167,-0.9654382,0.99994236,0.9063692,-0.4003336,0.5352436,0.9990248,-0.55852044,-0.97840345,-33.03974,8.39762,11.909598
65,-0.91210896,0.9710783,-0.9967915,0.9998627,0.989038,0.6333604,0.68751395,0.9805589,-0.42595515,-0.7902293,-7.356474,0.36101532,18.57163
66,0.99294233,0.11785149,0.88161546,0.9004371,0.50055075,0.9773717,-0.5261066,0.99462706,-0.9573266,-0.9702478,-68.32823,-9.544518,29.693083
67,0.9959595,-0.56387484,0.9921082,-0.83816856,-0.86745703,0.46953797,-0.7570045,0.97532403,-0.024282793,-0.9985039,-64.68651,-10.879986,17.05774
68,0.1019247,-0.97016555,-0.86983436,0.9145483,0.99729127,0.9991158,-0.60563195,0.03529811,-0.9644658,0.8979918,10.677611,-51.974304,34.151985
69,0.98312324,0.23799403,0.59550834,0.96102047,0.7248119,0.9789824,0.3740235,0.99686056,-0.77307093,-0.99256617,-58.541492,-11.876513,23.239674
70,-0.99514663,0.9718,-0.9992625,0.9996144,0.9686529,0.26469374,0.8414394,0.75406516,0.2058417,0.41030332,4.5707436,-2.2556393,7.8651266
71,-0.98981553,0.8298369,-0.9986284,0.99770796,0.9911005,0.83294374,0.1654871,0.7188689,-0.7349742,0.82387936,11.785089,-5.1839175,19.971882
72,-0.59743977,-0.82090867,-0.98725235,0.99649155,0.99767214,0.99772424,0.5786814,0.8017933,-0.8510161,0.12353145,2.5167522,-37.69712,27.597212
73,-0.8841043,0.9984519,-0.9984507,0.99991745,0.6634429,-0.90088093,0.21937819,0.9788296,0.5778227,-0.7576587,-8.24802,13.442784,5.9878097
74,0.8573888,-0.9599564,0.9417212,-0.9910329,-0.19043604,0.89873123,-0.018099459,0.023440238,0.9355804,-0.98621804,-31.911116,-37.727394,10.142131
75,-0.99833524,0.72580975,-0.998751,0.9906473,0.92284,0.57962257,0.66733557,-0.33103874,0.8614162,0.6470333,12.488856,-11.770072,1.9963753
76,0.9747998,-0.8833193,0.9914703,-0.97968394,-0.8501042,0.684096,-0.1508371,0.9379488,0.5519182,-0.99783677,-53.47637,-21.060982,10.488583
77,-0.9842784,0.9937521,-0.99888176,0.9998043,0.9571203,-0.43668583,0.39206076,0.9337631,-0.22519334,0.14716089,3.4889078,7.583338,13.649485
78,-0.7555951,0.9927332,-0.99557674,0.99991655,0.97680956,-0.06580098,0.26900676,0.993817,-0.55770105,-0.8817938,-12.891227,8.568347,18.459595
79,-0.8810144,0.9539772,-0.99322206,0.9989101,0.99190116,0.66881585,-0.57310224,0.9708417,-0.91291535,0.18861558,5.945939,7.3046656,31.664633
80,0.14261931,0.98485297,-0.97764677,0.99990976,0.97411734,0.22902547,-0.027678626,0.998206,-0.8476759,-0.9432682,-27.252157,8.03632,24.418642
81,-0.99632657,0.98818654,-0.9995893,0.9988246,0.75903946,-0.82807153,0.4958401,-0.097045064,0.6953653,0.8875566,10.94418,5.6371903,0.75331485
82,0.8902432,-0.9902462,0.94778806,-0.911581,0.9553161,0.9962183,-0.58706,-0.34972966,0.13260761,-0.5185248,-15.833762,-55.026253,22.49444
83,0.75796443,-0.9660439,0.9337664,-0.9916418,-0.017243475,0.91549563,0.03235908,-0.3924512,0.9559334,-0.97286487,-26.532763,-41.055744,10.055156
84,0.9704041,-0.9608475,0.95187455,-0.9885137,0.13819644,0.9500233,-0.5344328,0.7523884,0.72169656,-0.9888743,-37.89454,-36.345974,16.520624
85,0.99324906,0.8583723,0.8209873,0.9922021,0.21967857,0.57928646,-0.67009175,0.9981952,-0.9775684,-0.9634809,-66.24439,5.134022,30.093126
86,-0.9954146,0.9776491,-0.9993334,0.9996369,0.9684919,0.15067367,0.81435955,0.7545168,0.16958658,0.46274137,4.8861723,-1.1367129,7.7779083
87,0.94479626,-0.8791065,0.98456633,-0.9864604,-0.8655158,0.69899344,-0.23750108,0.88142234,0.8560384,-0.99767554,-46.106045,-21.718872,10.506369
88,-0.9984388,0.8014634,-0.99937016,0.9916549,0.94970316,0.3799111,0.51427495,-0.45933673,0.8420501,0.77949417,14.00018,-7.9279037,1.878975
89,-0.9937459,0.6601376,-0.9975505,0.9983979,0.9539452,0.84210855,0.9002878,0.42955035,0.40804285,0.39915872,6.0173297,-15.992338,8.422744
90,0.97923845,0.80951047,0.93630356,0.7978255,-0.98074853,-0.9615906,-0.07877264,0.99415886,0.13458471,-0.9997491,-49.170734,5.5463805,5.2544484
91,-0.9938987,0.9937271,-0.9995616,0.9993982,0.6058927,-0.8901838,0.4620814,0.29732093,0.6673507,0.7877544,8.386518,8.653963,1.4009358
92,-0.751515,0.9195523,-0.9912313,0.99930197,0.99479944,0.84643996,-0.31936693,0.9864521,-0.92207694,-0.37295878,-0.9885123,4.355258,32.28429
93,-0.9971705,0.9739932,-0.99962616,0.99606127,0.8040679,-0.76841843,0.2648543,-0.54613566,0.7714937,0.9361752,15.435192,5.1876025,1.2744466
94,0.9802199,-0.87545514,0.99485344,-0.94294333,-0.9420271,0.29947063,0.49029905,0.9234393,0.40902084,-0.9982185,-57.206066,-18.018057,4.2600307
95,-0.9864143,0.99401873,-0.99888754,0.99961066,0.90979683,-0.6708822,0.10188352,0.88170093,-0.09649938,0.56509787,6.894388,9.746148,13.183558
96,0.97119427,-0.991066,0.9868431,-0.9859439,0.9685185,0.99340016,-0.06504992,0.17550462,-0.5211759,-0.53168005,-25.115477,-58.636116,22.613997
97,0.8449787,-0.9835515,0.15276183,0.928951,0.9965535,0.99957097,0.5481052,0.006630316,-0.9185836,0.3095916,-9.502065,-62.138336,28.548199
98,-0.9966496,0.98563397,-0.99961466,0.99811095,0.73950183,-0.8347844,0.35535094,-0.30532548,0.736257,0.9068228,13.135602,6.368785,1.1321186
99,0.9284373,-0.97394884,0.1866112,0.83100355,0.9956193,0.9994515,0.2797215,0.48548406,-0.8089776,-0.36963525,-20.058844,-54.467392,28.76798
100,0.46082997,0.9975529,-0.96351117,0.9999185,0.5712427,-0.9126011,0.59157443,0.99871004,-0.4131207,-0.9818617,-32.54989,11.614191,5.723297
